RECORD_ID,VIOLATION_CATEGORY,VIOLATION,REPORTED_DATE,RECORD_STATUS,STATUS_DATE,PARCEL_NBR,STREET_NBR,STREET_DIR,STREET_NAME,STREET_TYPE,ZIP,FID
ENV-15-07911,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-02-310-012.000-026,655,,LAWNDALE,AVE,46628,9231
ENV-15-08113,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-11-359-015.000-026,1306,,POLAND,St,46619,9232
ENV-15-07871,Environmental,Vegetation,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-360-013.000-026,1317,,ELWOOD,AVE,46628,9233
ENV-15-08114,Environmental,Litter,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-11-377-006.000-026,1206,,DUNHAM,ST,46619,9234
ENV-15-07912,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-02-310-013.000-026,649,,LAWNDALE,AVE,46628,9235
ENV-15-08072,Environmental,Grass and Weeds,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-434-028.000-026,647,N,BROOKFIELD,ST,46628,9236
ENV-15-07872,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-360-012.000-026,1321,,ELWOOD,AVE,46628,9237
ENV-15-07913,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-02-310-010.000-026,661,,LAWNDALE,AVE,46628,9238
ENV-15-08115,Environmental,Graffiti,2015-10-27T04:00:00.000Z,Invoice Pending,2015-11-04T05:00:00.000Z,71-08-12-328-012.000-026,224,E,MONROE,St,46628,9239
ENV-15-07873,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-277-024.000-026,819,E,INDIANA,AVE,46613,9240
ENV-15-07914,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-08-02-310-007.000-026,718,,SANCOME,AVE,46628,9241
ENV-15-08073,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-08-10-427-019.000-026,413,S,JACKSON,St,46615,9242
ENV-15-08116,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-08-03-227-033.000-026,1337,,COLLEGE,St,46628,9243
ENV-15-07874,Environmental,Vegetation,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-356-021.000-026,1329,,ELWOOD,AVE,46628,9244
ENV-15-07915,Environmental,Grass and Weeds,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-11-255-022.00-026,717,W,WAYNE,St,46601,9245
ENV-15-08074,Environmental,Graffiti,2015-10-26T04:00:00.000Z,Invoice Pending,2015-10-30T04:00:00.000Z,71-08-10-401-021.000-026,433,,PHILIPPA,St,46619,9246
ENV-15-07875,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-13-277-024.000-026,819,E,INDIANA,AVE,46613,9247
ENV-15-07916,Environmental,Litter,2015-10-22T04:00:00.000Z,Hearing Complete,2015-12-21T05:00:00.000Z,71-08-02-308-006.000-026,1502,,LINCOLN,WAY,46628,9248
ENV-15-08075,Environmental,Grass and Weeds,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-438-006.000-026,1802,,WERWINSKI,ST,46628,9249
ENV-15-08117,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-03T05:00:00.000Z,71-09-18-153-005.000-026,1224,,LINCOLN,WAY,46601,9250
ENV-15-07876,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-277-017.000-026,1529,,LEBANON,ST,46613,9251
ENV-15-08118,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-20T05:00:00.000Z,71-09-18-337-014.000-026,1341,E,CALVERT,ST,46613,9252
ENV-15-07917,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-11-17T05:00:00.000Z,71-09-18-332-013.000-026,1335,E,DAYTON,ST,46613,9253
ENV-15-08076,Environmental,Grass and Weeds,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-438-007.000-026,1720,,WERWINSKI,ST,46628,9254
ENV-15-08119,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-17-228-014.00-026,901,S,LOMBARDY,Dr,46619,9255
ENV-15-07918,Environmental,Vegetation,2015-10-22T04:00:00.000Z,Closed,2015-11-17T05:00:00.000Z,71-09-18-332-013.000-026,1335,E,DAYTON,ST,46613,9256
ENV-15-07877,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-03-35-360-001.000-026,1338,,KING,ST,46628,9257
ENV-15-08077,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-10-30T04:00:00.000Z,71-03-34-454-026.000-026,1613,,JOHNSON,ST,46628,9258
ENV-15-08120,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-427-007.000-026,526,S,FALCON,ST,46619,9259
ENV-15-07919,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-157-015.000-026,113,S,KALEY,ST,46619,9260
ENV-15-07878,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-280-005.000-026,1518,,VIRGINIA,ST,46613,9261
ENV-15-08078,Environmental,Vegetation,2015-10-26T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-03-34-454-010.000-026,1618,,OBRIEN,ST,46628,9262
ENV-15-08121,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-09-405-025.000-026,449,S,FALCON,ST,46619,9263
ENV-15-07920,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-332-015.000-026,1343,E,DAYTON,ST,46613,9264
ENV-15-08079,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-13-176-010.000-026,133,E,BROADWAY,ST,46601,9265
ENV-15-07879,Environmental,Vegetation,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-280-003.000-026,1510,,VIRGINIA,ST,46613,9266
ENV-15-08122,Environmental,Litter,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-151-027.000-026,3103,W,WESTERN,AVE,46619,9267
ENV-15-07921,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-08-10-305-022.000-026,433,S,KALEY,ST,46619,9268
ENV-15-07880,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-28T04:00:00.000Z,71-09-08-430-022.00-026,517,S,34TH,St,46615,9269
ENV-15-08123,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-15-455-006.00-026,2100,S,OLIVE,St,46614,9270
ENV-15-07922,Environmental,Grass and Weeds,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-402-012.000-026,438,,PHILIPPA,ST,46619,9271
ENV-15-08080,Environmental,Vegetation,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-454-009.000-026,1622,,OBRIEN,ST,46628,9272
ENV-15-07881,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-427-007.000-026,912,E,DUBAIL,AVE,46613,9273
ENV-15-07882,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-430-005.000-026,1616,,DALE,AVE,46613,9274
ENV-15-08124,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-203-025.000-026,229,N,WELLINGTON,ST,46619,9275
ENV-15-07923,Environmental,Litter,2015-10-22T04:00:00.000Z,Crew Assigned for Clean-Up,2015-10-27T04:00:00.000Z,71-03-35-380-014.00-026,1010,,KINYON,St,46616,9276
ENV-15-08081,Environmental,Litter,2015-10-26T04:00:00.000Z,Billed,2015-11-25T05:00:00.000Z,71-08-09-408-008.000-026,530,S,ILLINOIS,ST,46619,9277
ENV-15-07883,Environmental,Litter,2015-10-21T04:00:00.000Z,Billed,2015-10-28T04:00:00.000Z,71-08-13-430-006.000-026,1618,,DALE,AVE,46613,9278
ENV-15-08125,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-09-17-252-047.00-026,3025,,NORTHSIDE,Blvd,46615,9279
ENV-15-07924,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-30T04:00:00.000Z,71-09-18-412-025.000-026,1655,E,CALVERT,ST,46613,9280
ENV-15-08082,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-13-176-024.000-026,309,E,BROADWAY,ST,46601,9281
ENV-15-07925,Environmental,Litter,2015-10-22T04:00:00.000Z,Crew Assigned for Clean-Up,2015-10-27T04:00:00.000Z,71-03-35-380-010.00-026,1026,,KINYON,St,46616,9282
ENV-15-08126,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-12T05:00:00.000Z,71-08-09-481-026.000-026,3227,W,SAMPLE,ST,46619,9283
ENV-15-07884,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-379-028.000-026,1407,,FREMONT,ST,46628,9284
ENV-15-08083,Environmental,Litter,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-408-006.000-026,522,S,ILLINOIS,ST,46619,9285
ENV-15-07926,Environmental,Litter,2015-10-22T04:00:00.000Z,Crew Assigned for Clean-Up,2015-10-27T04:00:00.000Z,71-03-35-380-007.00-026,1106,,KINYON,St,46616,9286
ENV-15-08127,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-03-35-377-030.00-026,1201,,MCCARTNEY,St,46616,9287
ENV-15-07885,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-03-34-379-013.000-026,1410,N,MEADE,ST,46628,9288
ENV-15-07927,Environmental,Litter,2015-10-22T04:00:00.000Z,Crew Assigned for Clean-Up,2015-10-27T04:00:00.000Z,71-09-18-409-013.000-026,1615,,RANDOLPH,ST,46613,9289
ENV-15-08128,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-03-35-381-018.000-026,1101,,MCCARTNEY,ST,46616,9290
ENV-15-07886,Environmental,Vegetation,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-379-024.000-026,1425,,FREMONT,ST,46628,9291
ENV-15-07928,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-30T04:00:00.000Z,71-09-18-407-008.000-026,1623,E,DAYTON,ST,46613,9292
ENV-15-08084,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-03-34-454-024.000-026,1621,,JOHNSON,ST,46628,9293
ENV-15-08129,Environmental,Litter,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-459-020.000-026,841,S,FALCON,ST,46619,9294
ENV-15-07929,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-330-015.000-026,714,,CLEVELAND,AVE,46628,9295
ENV-15-07887,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-03-34-379-009.000-026,1426,N,MEADE,ST,46628,9296
ENV-15-08130,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-459-020.000-026,841,S,FALCON,ST,46619,9297
ENV-15-07930,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-330-032.000-026,715,,BLAINE,AVE,46616,9298
ENV-15-08085,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-12T05:00:00.000Z,71-03-34-454-023.000-026,1625,,JOHNSON,ST,46628,9299
ENV-15-08131,Environmental,Litter,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-329-004.00-026,1710,S,MICHIGAN,St,46613,9300
ENV-15-07888,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-03-34-379-022.000-026,1501,,FREMONT,ST,46628,9301
ENV-15-07931,Environmental,Litter,2015-10-22T04:00:00.000Z,Crew Assigned for Clean-Up,2015-10-28T04:00:00.000Z,71-08-13-251-017.00-026,513,E,BROADWAY,St,46601,9302
ENV-15-08132,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-08-02-356-001.000-026,1416,,FASSNACHT,AVE,46628,9303
ENV-15-07889,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2016-02-01T05:00:00.000Z,71-08-09-377-030.000-026,705,S,ALBERT,Ave,46619,9304
ENV-15-07932,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-330-004.000-026,748,,CLEVELAND,AVE,46628,9305
ENV-15-08086,Environmental,Vegetation,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-454-022.000-026,1629,,JOHNSON,ST,46628,9306
ENV-15-08133,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-17T05:00:00.000Z,71-08-02-356-001.000-026,1416,,FASSNACHT,AVE,46628,9307
ENV-15-07890,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Billed,2016-02-20T05:00:00.000Z,71-08-09-377-044.000-026,801,S,ALBERT,,46619,9308
ENV-15-07933,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-08-03-254-012.000-026,1106,,OBRIEN,ST,46628,9309
ENV-15-08134,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-09-18-104-004.00-026,913,,ROBERTS,St,46615,9310
ENV-15-07891,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Sent to Collections,2015-11-10T05:00:00.000Z,71-08-09-377-047.000-026,813,S,ALBERT,AVE,46615,9311
ENV-15-07934,Environmental,Litter,2015-10-22T04:00:00.000Z,Billed,2015-10-31T04:00:00.000Z,71-08-24-182-017.000-026,233,E,WOODSIDE,ST,46614,9312
ENV-15-08087,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-16T05:00:00.000Z,71-08-13-251-017.000-026,513,E,BROADWAY,ST,46601,9313
ENV-15-07892,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-329-015.00-026,136,E,DUBAIL,Ave,46613,9314
ENV-15-07935,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-08-03-254-008.000-026,1122,,OBRIEN,ST,46628,9315
ENV-15-08135,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-03-35-381-019.00-026,1101,,MCCARTNEY,St,46616,9316
ENV-15-07893,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-328-015.00-026,1615,,COLUMBIA,St,46613,9317
ENV-15-07936,Environmental,Litter,2015-10-22T04:00:00.000Z,Billed,2015-10-29T04:00:00.000Z,71-08-03-254-005.000-026,1134,,OBRIEN,ST,46628,9318
ENV-15-08136,Environmental,Litter,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-305-019.000-026,421,S,KALEY,ST,46619,9319
ENV-15-08088,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-12T05:00:00.000Z,71-03-34-454-020.000-026,1635,,JOHNSON,ST,46628,9320
ENV-15-07937,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-24-176-017.000-026,135,E,ECKMAN,ST,46614,9321
ENV-15-08137,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-14-476-008.00-026,604,W,CALVERT,St,46613,9322
ENV-15-07894,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-328-016.00-026,1617,,COLUMBIA,St,46613,9323
ENV-15-08089,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-03-34-454-019.000-026,1641,,JOHNSON,ST,46628,9324
ENV-15-07938,Environmental,Grass and Weeds,2015-10-22T04:00:00.000Z,Closed,2015-10-28T04:00:00.000Z,71-08-11-105-016.000-026,1320,,LINDEN,AVE,46628,9325
ENV-15-08138,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-08-02-303-014.000-026,807,,DIAMOND,Ave,46628,9326
ENV-15-07895,Environmental,Grass and Weeds,2015-10-21T04:00:00.000Z,Closed,2015-11-03T05:00:00.000Z,71-08-13-328-017.00-026,1619,,COLUMBIA,St,46613,9327
ENV-15-07939,Environmental,Grass and Weeds,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-251-012.00-026,1318,,FELLOWS,St,46613,9328
ENV-15-08139,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-12-01T05:00:00.000Z,71-08-24-186-014.000-026,405,E,WOODSIDE,St,46614,9329
ENV-15-07896,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-08-10-328-006.000-026,454,S,KALEY,St,46619,9330
ENV-15-08090,Environmental,Vegetation,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-454-002.000-026,1654,,OBRIEN,ST,46628,9331
ENV-15-07897,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-08-09-104-017.000-026,4407,W,WASHINGTON,ST,46619,9332
ENV-15-07940,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-08-02-330-010.000-026,730,,CLEVELAND,AVE,46628,9333
ENV-15-08140,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-08-12-209-004.00-026,712,E,COLFAX,Ave,46617,9334
ENV-15-07941,Environmental,Vegetation,2015-10-22T04:00:00.000Z,Closed,2015-12-03T05:00:00.000Z,71-08-11-105-015.000-026,1322,,LINDEN,AVE,46628,9335
ENV-15-08141,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-16-105-026.00-026,4423,,MEADOW,Ln,46619,9336
ENV-15-07898,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-402-006.000-026,622,E,INDIANA,AVE,46613,9337
ENV-15-08091,Environmental,Litter,2015-10-26T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-408-019.000-026,517,S,WELLINGTON,ST,46619,9338
ENV-15-07942,Environmental,Litter,2015-10-22T04:00:00.000Z,Billed,2015-11-04T05:00:00.000Z,71-08-24-176-011.000-026,111,E,ECKMAN,ST,46614,9339
ENV-15-08142,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-14-308-002.00-026,1328,W,INDIANA,Ave,,9340
ENV-15-07899,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-08-13-402-018.000-026,623,E,DUBAIL,AVE,46613,9341
ENV-15-07900,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-405-005.000-026,614,E,DUBAIL,AVE,46613,9342
ENV-15-07943,Environmental,Litter,2015-10-22T04:00:00.000Z,Crew Assigned for Clean-Up,2015-10-28T04:00:00.000Z,71-08-13-176-024.00-026,309,E,BROADWAY,St,46601,9343
ENV-15-08143,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-08-03-204-021.000-026,1226,,OBRIEN,ST,46628,9344
ENV-15-08092,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-03T05:00:00.000Z,71-08-13-254-012.000-026,636,E,BROADWAY,ST,46601,9345
ENV-15-07944,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-452-007.000-026,1630,N,ELMER,ST,46628,9346
ENV-15-08144,Environmental,Vegetation,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-204-016.000-026,1306,,OBRIEN,ST,46628,9347
ENV-15-07901,Environmental,Vegetation,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-405-017.000-026,617,E,DAYTON,ST,46613,9348
ENV-15-07945,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-28T04:00:00.000Z,71-08-13-176-010.00-026,133,E,BROADWAY,St,46601,9349
ENV-15-08145,Environmental,Litter,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-204-015.000-026,1310,,OBRIEN,ST,46628,9350
ENV-15-07902,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-405-016.000-026,613,E,DAYTON,ST,46613,9351
ENV-15-08093,Environmental,Vegetation,2015-10-26T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-08-13-252-003.000-026,614,,PENNSYLVANIA,AVE,46601,9352
ENV-15-08146,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-10-30T04:00:00.000Z,71-08-03-226-010.000-026,1338,,JOHNSON,ST,46628,9353
ENV-15-07946,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-28T04:00:00.000Z,71-03-34-452-005.000-026,1638,N,ELMER,ST,46628,9354
ENV-15-07903,Environmental,Litter,2015-10-21T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-404-014.000-026,1718,,FELLOWS,ST,46613,9355
ENV-15-07947,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-452-017.000-026,1637,,HUEY,St,46628,9356
ENV-15-08147,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-08-14-333-022.00-026,1817,S,DOUGLAS,St,46613,9357
ENV-15-07904,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-11-12T05:00:00.000Z,71-08-11-109-018.000-026,123,,ELM,ST,46616,9358
ENV-15-08094,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-02T05:00:00.000Z,71-08-09-401-008.000-026,427,S,CHICAGO,ST,46619,9359
ENV-15-07948,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-452-001.000-026,1658,N,ELMER,ST,46628,9360
ENV-15-08148,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-03T05:00:00.000Z,71-08-03-280-013.000-026,1002,,JOHNSON,ST,46628,9361
ENV-15-07905,Environmental,Vegetation,2015-10-21T04:00:00.000Z,Closed,2015-10-27T04:00:00.000Z,71-08-13-330-012.000-026,226,E,DUBAIL,AVE,46613,9362
ENV-15-07949,Environmental,Litter,2015-10-22T04:00:00.000Z,Billed,2015-11-18T05:00:00.000Z,71-08-24-133-001.000-026,202,E,FAIRVIEW,AVE,46614,9363
ENV-15-08149,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Billed,2016-02-20T05:00:00.000Z,71-08-14-331-014.000-026,1023,W,DUBAIL,St,46613,9364
ENV-15-07906,Environmental,Litter,2015-10-21T04:00:00.000Z,Billed,2015-11-04T05:00:00.000Z,71-08-11-109-019.000-026,121,,ELM,St,46601,9365
ENV-15-08095,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-23T05:00:00.000Z,71-08-13-252-004.000-026,622,,PENNSYLVANIA,AVE,46601,9366
ENV-15-07950,Environmental,Vegetation,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-11-106-002.000-026,1322,,HINE,ST,46628,9367
ENV-15-08150,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-14-331-013.00-026,1027,W,DUBAIL,St,46613,9368
ENV-15-07907,Environmental,Litter,2015-10-21T04:00:00.000Z,Closed,2015-10-21T04:00:00.000Z,71-08-13-330-023.000-026,215,E,DAYTON,ST,46613,9369
ENV-15-08096,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-08-09-401-009.000-026,431,S,CHICAGO,ST,46619,9370
ENV-15-07951,Environmental,Litter,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-24-133-015.000-026,213,E,IRVINGTON,AVE,46614,9371
ENV-15-08151,Environmental,Vegetation,2015-10-27T04:00:00.000Z,Billed,2015-11-06T05:00:00.000Z,71-08-03-276-011.000-026,1110,,JOHNSON,ST,46628,9372
ENV-15-07952,Environmental,Vegetation,2015-10-22T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-11-105-004.000-026,242,,STUDEBAKER,ST,46628,9373
ENV-15-08152,Environmental,Litter,2015-10-27T04:00:00.000Z,Closed,2015-11-05T05:00:00.000Z,71-08-03-226-028.000-026,1206,,JOHNSON,ST,46628,9374
ENV-15-07953,Environmental,Litter,2015-10-22T04:00:00.000Z,Closed,2015-10-26T04:00:00.000Z,71-08-09-126-009.000-026,216,,WALTON,Ave,46619,9375
ENV-15-08097,Environmental,Litter,2015-10-26T04:00:00.000Z,Closed,2015-11-04T05:00:00.000Z,71-08-13-252-025.000-026,637,E,BROADWAY,ST,46601,9376
ENV-15-08153,Environmental,Grass and Weeds,2015-10-27T04:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-14-333-001.00-026,1702,,OLIVER,St,46613,9377
